product_substance_id,product_id,substance_id,raw_name,standardized_name,chinese_name,english_name,salt_ester_hydrate_form,base_substance_group,amount_raw,amount,unit,role,formulation_function,role_assignment_method,source_id,confirmed
PS-P000120-002,P000120,S00289,RIBOFLAVIN PHOSPHATE SODIUM,RIBOFLAVIN PHOSPHATE SODIUM,,RIBOFLAVIN PHOSPHATE SODIUM,RIBOFLAVIN PHOSPHATE SODIUM,RIBOFLAVIN PHOSPHATE SODIUM,10,10.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000120-003,P000120,S00202,MAFENIDE (HOMOSULFAMINE),MAFENIDE (HOMOSULFAMINE),,MAFENIDE (HOMOSULFAMINE),MAFENIDE (HOMOSULFAMINE),MAFENIDE,3000,3000.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000121-001,P000121,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,300,300.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000121-002,P000121,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000121-003,P000121,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000121-004,P000121,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000121-005,P000121,S00240,PANTHENOL,PANTHENOL,,PANTHENOL,PANTHENOL,PANTHENOL,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000121-006,P000121,S00266,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,100,100.000000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000122-001,P000122,S00097,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE SODIUM PHOSPHATE,,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,0.5,0.500000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000122-002,P000122,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,(5) 3.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000132-001,P000132,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000133-001,P000133,S00039,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE SODIUM PHOSPHATE,,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE,,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000133-002,P000133,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,(Potency),3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000134-001,P000134,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000135-001,P000135,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000156-001,P000156,S00096,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE,1,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000156-002,P000156,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,3.5,3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000190-001,P000190,S00039,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE SODIUM PHOSPHATE,,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE,1,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000190-002,P000190,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,(5MG) 3.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000234-001,P000234,S00096,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE,(1.1MG) 1.0,,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000235-001,P000235,S00254,PILOCARPINE HCL,PILOCARPINE HCL,,PILOCARPINE HCL,PILOCARPINE HCL,PILOCARPINE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000266-001,P000266,S00103,DIBEKACIN (SULFATE),DIBEKACIN (SULFATE),,DIBEKACIN (SULFATE),DIBEKACIN (SULFATE),DIBEKACIN,(4.478 MG) 3,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000267-001,P000267,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000267-002,P000267,S00039,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE SODIUM PHOSPHATE,,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE,1,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000289-001,P000289,S00170,HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),,HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),HYPROMELLOSE,(4000 cps),5.000000,MG,viscosity_agent,黏度調節劑,rule_based,SRC002,false
PS-P000464-001,P000464,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000465-001,P000465,S00317,SULFAMETHOXAZOLE SODIUM,SULFAMETHOXAZOLE SODIUM,,SULFAMETHOXAZOLE SODIUM,SULFAMETHOXAZOLE SODIUM,SULFAMETHOXAZOLE SODIUM,,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000465-002,P000465,S00328,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE,,0.025000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000466-001,P000466,S00334,TIMOLOL MALEATE,TIMOLOL MALEATE,,TIMOLOL MALEATE,TIMOLOL MALEATE,TIMOLOL,(eq. to Timolol 2.5mg),3.400000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000467-001,P000467,S00334,TIMOLOL MALEATE,TIMOLOL MALEATE,,TIMOLOL MALEATE,TIMOLOL MALEATE,TIMOLOL,(eq to 5mg Timolol),6.800000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000468-001,P000468,S00179,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000469-001,P000469,S00011,ANTAZOLINE HCL,ANTAZOLINE HCL,,ANTAZOLINE HCL,ANTAZOLINE HCL,ANTAZOLINE HCL,,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000469-002,P000469,S00328,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE,,0.400000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000470-001,P000470,S00082,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOGLICIC ACID,,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000471-001,P000471,S00229,NORFLOXACIN (BACCIDAL),NORFLOXACIN (BACCIDAL),,NORFLOXACIN (BACCIDAL),NORFLOXACIN (BACCIDAL),NORFLOXACIN,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000472-001,P000472,S00055,CARTEOLOL HCL,CARTEOLOL HCL,,CARTEOLOL HCL,CARTEOLOL HCL,CARTEOLOL,,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000502-001,P000502,S00301,SODIUM CHLORIDE,SODIUM CHLORIDE,,SODIUM CHLORIDE,SODIUM CHLORIDE,SODIUM CHLORIDE,,5.500000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000502-002,P000502,S00266,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,1.600000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000502-003,P000502,S00306,SODIUM PHOSPHATE DIBASIC (eq to DISOD. HYDROGEN PHOSPHATE) (eq to DISODIUM PHOSPHATE),SODIUM PHOSPHATE DIBASIC (EQ TO DISOD. HYDROGEN PHOSPHATE) (EQ TO DISODIUM PHOSPHATE),,SODIUM PHOSPHATE DIBASIC (EQ TO DISOD. HYDROGEN PHOSPHATE) (EQ TO DISODIUM PHOSPHATE),SODIUM PHOSPHATE DIBASIC (EQ TO DISOD. HYDROGEN PHOSPHATE) (EQ TO DISODIUM PHOSPHATE),SODIUM PHOSPHATE DIBASIC,,3.400000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000502-004,P000502,S00297,SODIUM CARBONATE ANHYDROUS,SODIUM CARBONATE ANHYDROUS,,SODIUM CARBONATE ANHYDROUS,SODIUM CARBONATE ANHYDROUS,SODIUM CARBONATE ANHYDROUS,,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000503-001,P000503,S00055,CARTEOLOL HCL,CARTEOLOL HCL,,CARTEOLOL HCL,CARTEOLOL HCL,CARTEOLOL,,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000504-001,P000504,S00213,MINERAL OIL,MINERAL OIL,,MINERAL OIL,MINERAL OIL,MINERAL OIL,,30.000000,MG,ointment_base,眼藥膏基劑,rule_based,SRC002,false
PS-P000504-002,P000504,S00213,MINERAL OIL,MINERAL OIL,,MINERAL OIL,MINERAL OIL,MINERAL OIL,,30.000000,MG,ointment_base,眼藥膏基劑,rule_based,SRC002,false
PS-P000505-001,P000505,S00082,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOGLICIC ACID,,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000522-001,P000522,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,,0.000000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000523-001,P000523,S00276,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,PREDNISOLONE,2.5,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000524-001,P000524,S00207,MEDRYSONE,MEDRYSONE,,MEDRYSONE,MEDRYSONE,MEDRYSONE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000539-001,P000539,S00235,OXYBUPROCAINE HYDROCHLORIDE,OXYBUPROCAINE HYDROCHLORIDE,,OXYBUPROCAINE HYDROCHLORIDE,OXYBUPROCAINE HYDROCHLORIDE,OXYBUPROCAINE HYDROCHLORIDE,,0.050000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000540-001,P000540,S00254,PILOCARPINE HCL,PILOCARPINE HCL,,PILOCARPINE HCL,PILOCARPINE HCL,PILOCARPINE,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000540-002,P000540,S00124,EPINEPHRINE BITARTRATE,EPINEPHRINE BITARTRATE,,EPINEPHRINE BITARTRATE,EPINEPHRINE BITARTRATE,EPINEPHRINE BITARTRATE,9.1,9.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000541-001,P000541,S00254,PILOCARPINE HCL,PILOCARPINE HCL,,PILOCARPINE HCL,PILOCARPINE HCL,PILOCARPINE,40,40.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000541-002,P000541,S00124,EPINEPHRINE BITARTRATE,EPINEPHRINE BITARTRATE,,EPINEPHRINE BITARTRATE,EPINEPHRINE BITARTRATE,EPINEPHRINE BITARTRATE,9.1,9.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000668-001,P000668,S00005,ACYCLOVIR,ACYCLOVIR,,ACYCLOVIR,ACYCLOVIR,ACYCLOVIR,30,30.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000692-001,P000692,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000692-002,P000692,S00121,EPHEDRINE HCL (EQ TO EPHEDRINE HYDROCHLORIDE),EPHEDRINE HCL (EQ TO EPHEDRINE HYDROCHLORIDE),,EPHEDRINE HCL (EQ TO EPHEDRINE HYDROCHLORIDE),EPHEDRINE HCL (EQ TO EPHEDRINE HYDROCHLORIDE),EPHEDRINE HCL,0.2,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000692-003,P000692,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,0.05,0.050000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000692-004,P000692,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.03,0.030000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000692-005,P000692,S00349,VITAMIN A,VITAMIN A,,VITAMIN A,VITAMIN A,VITAMIN A,300,300.000000,I.U.,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000002-001,P000002,S00129,ERYTHROMYCIN CRYSTALLINE,ERYTHROMYCIN CRYSTALLINE,,ERYTHROMYCIN CRYSTALLINE,ERYTHROMYCIN CRYSTALLINE,ERYTHROMYCIN CRYSTALLINE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000075-001,P000075,S00276,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,PREDNISOLONE,(MICROCRYSTAL)5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000075-002,P000075,S00315,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000075-003,P000075,S00311,SODIUM THIOSULFATE,SODIUM THIOSULFATE,,SODIUM THIOSULFATE,SODIUM THIOSULFATE,SODIUM THIOSULFATE,1.57,1.570000,MG,antioxidant,抗氧化劑,rule_based,SRC002,false
PS-P000076-001,P000076,S00326,TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),,TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),TETRACYCLINE HCL,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000077-001,P000077,S00057,CHLORAMPHENICOL,CHLORAMPHENICOL,,CHLORAMPHENICOL,CHLORAMPHENICOL,CHLORAMPHENICOL,1,1.000000,%,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001213-001,P001213,S00230,OFLOXACIN,OFLOXACIN,,OFLOXACIN,OFLOXACIN,OFLOXACIN,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001214-001,P001214,S00334,TIMOLOL MALEATE,TIMOLOL MALEATE,,TIMOLOL MALEATE,TIMOLOL MALEATE,TIMOLOL,(eq. to Timolol 5mg),6.800000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001215-001,P001215,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001216-001,P001216,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001217-001,P001217,S00334,TIMOLOL MALEATE,TIMOLOL MALEATE,,TIMOLOL MALEATE,TIMOLOL MALEATE,TIMOLOL,(eq. to Timolol 2.5mg),3.400000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001218-001,P001218,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001219-001,P001219,S00176,ISOPROPYL UNOPROSTONE,ISOPROPYL UNOPROSTONE,,ISOPROPYL UNOPROSTONE,ISOPROPYL UNOPROSTONE,ISOPROPYL UNOPROSTONE,,1.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000165-001,P000165,S00096,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE,1,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000166-001,P000166,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000221-001,P000221,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,(5MG) 3,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000232-001,P000232,S00090,DEXAMETHASONE,DEXAMETHASONE,,DEXAMETHASONE,DEXAMETHASONE,DEXAMETHASONE,1.0,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000324-001,P000324,S00086,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000325-001,P000325,S00086,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000326-001,P000326,S00301,SODIUM CHLORIDE,SODIUM CHLORIDE,,SODIUM CHLORIDE,SODIUM CHLORIDE,SODIUM CHLORIDE,5.5,5.500000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000326-002,P000326,S00266,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,1.5,1.500000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000388-001,P000388,S00057,CHLORAMPHENICOL,CHLORAMPHENICOL,,CHLORAMPHENICOL,CHLORAMPHENICOL,CHLORAMPHENICOL,2.5,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000389-001,P000389,S00345,TROPICAMIDE,TROPICAMIDE,,TROPICAMIDE,TROPICAMIDE,TROPICAMIDE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000390-001,P000390,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000452-001,P000452,S00101,DEXTRAN 70,DEXTRAN 70,,DEXTRAN 70,DEXTRAN 70,DEXTRAN 70,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000452-002,P000452,S00152,GLYCERIN (eq to GLYCEROL),GLYCERIN (EQ TO GLYCEROL),,GLYCERIN (EQ TO GLYCEROL),GLYCERIN (EQ TO GLYCEROL),GLYCERIN,,10.000000,MG,other_excipient,其他賦形劑,rule_based,SRC002,false
PS-P000453-001,P000453,S00345,TROPICAMIDE,TROPICAMIDE,,TROPICAMIDE,TROPICAMIDE,TROPICAMIDE,,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000454-001,P000454,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,,1.250000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000510-001,P000510,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000510-002,P000510,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,,0.050000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000510-003,P000510,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000510-004,P000510,S00114,DL-CHLORPHENIRAMINE MALEATE,DL-CHLORPHENIRAMINE MALEATE,,DL-CHLORPHENIRAMINE MALEATE,DL-CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000510-005,P000510,S00100,DEXPANTHENOL,DEXPANTHENOL,,DEXPANTHENOL,DEXPANTHENOL,DEXPANTHENOL,(Pantothenyl Alcohol),1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000511-001,P000511,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,,1.250000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000512-001,P000512,S00055,CARTEOLOL HCL,CARTEOLOL HCL,,CARTEOLOL HCL,CARTEOLOL HCL,CARTEOLOL,,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
