product_id,license_number,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,ophthalmic_inclusion_evidence,legal_category,therapeutic_class,applicant,manufacturer,indication_raw,license_status,license_expiry_date,status_checked_at,default_include_in_search,default_include_in_statistics,preservative_free_status,preservative_free_evidence,source_id,verified_at
P000049,內衛藥輸字第001272號,呢哦希內醒點眼液５％,"NEO-SYNESIN OPHTHALMIC SOLUTION ""KOWA""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,祥生實業股份有限公司,KOWA CO. LTD.,眼底檢查、屈折率測定、綠內障的隅角閉鎖誘發試驗角膜分枝試驗、散瞳劑,註銷,1985/05/04,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000050,內衛藥輸字第001372號,可體氯黴素,CORTI-FLEXIOLE,眼耳鼻用液劑,ophthalmic_solution,由官方劑型判定,ophthalmic;otic;nasal,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,資源貿易有限公司,DR. GERHARD MANN CHEM-PHARM FABRIK GMBH,結膜炎、角膜炎、中耳炎、外耳炎、鼻炎,註銷,1985/05/11,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000051,內衛藥輸字第001412號,兩黴素目藥水,BIOPHTAL EYE-DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,南芳行股份有限公司,SOLCO BASLE LTD,陰陽性革蘭菌以及濾過体引起之眼蓋、淚腺、角膜感染、砂眼,註銷,1985/05/11,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000052,內衛藥輸字第001461號,眼科用苦息樂卡因,"XYLOCAINE SOL, 4% FOR OPHTHALMOLOGY",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,臺灣藤澤藥品工業股份有限公司,"FUJISAWA PHARMACEUTICAL CO., LTD.",局部麻醉劑：眼科用衣面麻醉,註銷,2006/08/31,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000053,內衛藥輸字第001524號,可麗爾,COLLYRIUM-ALPHA,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,泰凱有限公司,RAVIZZA S.P.A.,結膜炎、瞼緣炎、瞼線炎,註銷,2007/01/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000054,內衛藥輸字第001538號,可得治眼液,CORTIMYCIN OPHTHALMIC DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,泰凱有限公司,MEDIAL DE TOLEDO & CIE,眼結膜炎、鞏膜炎,註銷,2007/01/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000055,內衛藥輸字第001539號,可得治眼膏,CORTIMYCIN OPHTHALMIC OINTMENT,軟膏劑,ophthalmic_ointment,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,泰凱有限公司,MEDIAL DE TOLEDO & CIE,眼結合膜炎、鞏膜炎,註銷,2007/01/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000056,內衛藥輸字第002085號,鉑黴素鹽酸康体素眼藥膏,ACHROMYCIN 1% OINT. (OPHTHALMIC) W. HYDROCORT%,軟膏劑,ophthalmic_ointment,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,寶敦企業股份有限公司,LEDERLE PHARMACEUTICAL DIVISION OF AMERICAN CYANAMID COMPANY,眼球前部之過敏性、非化膿性炎症、眼球之外傷以及手術後之眼疾患,註銷,1985/05/29,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000057,內衛藥輸字第002162號,愛明麗眼藥膏,ECOMYTRIN-HYDROCORTISONE OPHTHALMIC OINTMENT,軟膏劑,ophthalmic_ointment,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,禾利行股份有限公司,H. LUNDBECK A/S,眼瞼緣炎、結膜炎、角膜炎,註銷,1985/05/30,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000058,內衛藥輸字第002274號,萬斯龍眼藥水,VASOSTERONE COLLIRIO,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,泰凱有限公司,ANGELINI FRANCESCO ROMA,結膜炎、角膜炎、過敏性眼疾,註銷,2007/01/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000059,內衛藥輸字第002386號,復視明,PHOSPHOLINE IODIDE,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,華永貿易有限公司,AYERST LABORATORIES INC.,治療綠內障（慢性廣角青光眼）,註銷,1985/06/02,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000060,內衛藥輸字第002552號,亞德四環素眼膏,CICLOBIOTIC OPHTHALMIC OINTMENT 1%,軟膏劑,ophthalmic_ointment,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,悅懋有限公司,LABORATORIOS ATRAL S.A.R.L.,眼疾,註銷,2008/09/04,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000061,內衛藥輸字第002641號,敷疾聖眼膏,FUNGICINA WITH HYDROCORTISONE 1% OPHTHALMIC O,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,悅懋有限公司,LABORATORIOS ATRAL S.A.R.L.,革蘭氏陽性與陰性細菌所引起之眼疾患,註銷,2008/09/04,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000062,內衛藥輸字第002792號,愛斯蒙點眼液,ARISTAMIDE EYE-DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須經醫師指示使用,待分類,禾利行股份有限公司,NORDMARK ARZNEIMITTEL GMBH,眼瞼之損害及細菌感染症、結膜之傳染性炎症,註銷,1985/06/10,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000063,內衛藥輸字第002810號,恩滴眼藥水,ANTIBIOPTAL OPHTHALMIC SOLUTION,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,大志貿易有限公司,FARMILA,革蘭氏陽、陰性菌引起之眼前部及結膜部感染症、臉緣炎、臉緣結膜炎、淚囊炎、卡他性結合膜炎、皆結合膜炎、假膜性結合膜炎、角膜潰瘍及角膜炎,註銷,1985/06/10,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000064,內衛藥輸字第002850號,的確當新黴素眼耳科滴液,DECADRON PHOSPHATE WITH NEOMYCIN EYE-EAR SOLU,點眼耳液劑,ophthalmic_solution,由官方劑型判定,ophthalmic;otic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,美商美國新美股份有限公司台灣分公司,"MERCK & CO.,INC.",炎症性眼疾、淺性角膜炎、泡性角膜炎、急、慢性外耳炎,註銷,1985/06/10,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000065,內衛藥輸字第002898號,化佳紅黴素眼藥膏,ERIMICIN EYE & EAR OINTMENT,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,大統貿易股份有限公司,FAR-CA,砂眼、副砂眼、角膜結膜炎、外耳炎、內耳炎、中耳炎、鼓膜炎,註銷,1985/06/10,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000066,內衛藥輸字第003546號,威太仙眼藥膏,VITACYCLINE EYE OINTMENT,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須經醫師指示使用,待分類,亨生貿易行有限公司,JULIUS-LACHMANN AVION PHARMA,沙眼,註銷,1985/06/19,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000067,內衛藥輸字第003735號,康滴明ＶＣ眼藥水,ETA-BIOCORTILEN V.C. DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,吉發企業股份有限公司,S.I.F.I. SPA (SOCIETA INDUSTRIA FARMACEUTICA ITALIANA JOINT STOOT COMPANY),眼炎,註銷,1985/06/23,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000068,內衛藥輸字第004038號,眼耳用安樂黴素滴液,ADREMYCINE EYE EAR DROPS,眼耳鼻用液劑,ophthalmic_solution,由官方劑型判定,ophthalmic;otic;nasal,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須經醫師指示使用,待分類,資生實業股份有限公司,N.V. ORGANON,眼科、耳科過敏症、感染症外傷,註銷,1985/06/25,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000069,內衛藥輸字第004474號,新的治眼藥膏,NEODEXAN EYE OINTMENT,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,亨生貿易行有限公司,AVION-PHARMA GMBH,急慢性結膜炎,註銷,1985/07/04,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000070,內衛藥輸字第004586號,新普力淨眼膏,NEO-POLYCIN HC OPHTHALMIC OINTMENT,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,泰凱有限公司,THE DOW CHEMICAL CO.,結膜炎、角膜炎及其他眼部感染症,註銷,2007/01/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000071,內衛藥輸字第004986號,三合黴素眼藥水,NEO-FRAMYCIN AQUEOUS EYE SOLUTION,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,吉發企業股份有限公司,S.I.F.I. SPA (SOCIETA INDUSTRIA FARMACEUTICA ITALIANA JOINT STOOT COMPANY),革蘭氏陰性、陽性細菌所致之眼疾,註銷,1985/07/14,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000072,內衛藥輸字第005048號,補力多寧眼軟膏,PREDONINE OPHTHALMIC OINTMENT 0.25%,軟膏劑,ophthalmic_ointment,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須經醫師指示使用,待分類,臺灣鹽野義製藥股份有限公司,SHIONOGI & CO. LTD.,眼瞼結膜疾患、角膜疾患、虹彩及毛樣體炎,註銷,1985/07/14,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000073,內衛藥輸字第005362號,特卻/眼藥膏,TETRARCO OPHTHALMIC OINTMENT 1%,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,泰凱有限公司,ARCO LTD.,結合膜炎、瞼板腺炎、砂眼,註銷,2007/01/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000074,內衛藥輸字第005426號,益綜鎮,ESOMEDINA,眼耳鼻用液劑,ophthalmic_solution,由官方劑型判定,ophthalmic;otic;nasal,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須經醫師指示使用,待分類,通台元記貿易股份有限公司,BOUTY LABORATORY,結膜炎、沙眼、角膜炎、中耳炎、鼻竇炎,註銷,1985/07/17,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000075,內衛藥輸字第005886號,美滴媚眼藥水,METIMYD OPHTHALMIC SUSPENSION,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,正豐貿易股份有限公司,SCHERING CORP.,角膜炎、鞏膜炎、眼瞼炎、結合膜炎,註銷,1985/07/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000076,內衛藥輸字第005938號,烈黴素軟膏,DESCYCLIN 1% OINTMENT,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,大統貿易股份有限公司,DESPOPHARM,沙眼、結膜炎、角膜炎、細菌性眼睛感染症,註銷,1985/07/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000077,內衛藥輸字第005959號,克明眠膏,CHLOMENT (CHLORAMPHENICOL EYE OINTMENT),點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,祥全兄弟貿易有限公司,E DENK O.H.G. PHARMAZEUTIKA,眼科疾患、結膜炎、角膜炎,註銷,1985/07/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000078,內衛藥輸字第007291號,德立仙眼膏,DORITHRICIN EYE OINTMENT,糊劑,ophthalmic_ointment,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,永業西藥行,"DR. RENTSCHLER & CO.,",結膜炎及角膜炎,註銷,1981/10/23,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000079,內衛藥輸字第008071號,寶德眼科軟膏,NEOMYCINE OINTMENT CAPSULES,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,南洋產業股份有限公司,DR. FRITZ BODE GMBH,眼之紅腫、結膜炎、角膜炎,註銷,1984/02/26,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000080,內衛藥輸字第008320號,福特眼藥水,FOT EYE LOTION,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,中榮貿易股份有限公司,GOSYU YAKUHIN CO. LTD.,結膜炎、角膜炎、淚囊炎、眼充血、麥粒腫,註銷,1984/03/12,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
