license_number,chinese_name,english_name,dosage_form_raw,route_raw,candidate_reason,exclusion_reason,source_id,verified_at
衛署藥製字第034531號,舒淨膚乳膏１０毫克/公克（百弗那挫）,SUGENFU CREAM 10MG/GM (BIFONAZOLE),乳膏劑,"1.成人：每日使用一次，最好於就寢前使用，將乳膏薄薄塗抹於患部，並輕輕揉搓。受黴菌感染的皮膚通常需要20到30天才能修復，在未修復前，病原菌很容易通過受損的皮膚導致再次感染，為確保完全痊癒，避免復發，請遵循下列治療方法，勿不規則用藥或提早停藥，即使主要症狀消除，仍應依建議療程(如下表所示)持續治療。
指尖黴菌病、香港腳
(Tinea pedum, tinea pedum interdigitalis) 3星期
身體軀幹、雙手、皮膚皺襞部位之真菌感染
(Tinea corporis, tinea manuum, tinea inguinalis) 2-3星期
變色糠疹(汗斑)、紅癬 2星期
表皮念珠菌症 2-4星期
2.兒童：依據文獻記載，並無兒童使用的深入研究。從臨床資料的評估報告，沒有預見對孩童有傷害。但嬰兒必須在醫師監控下才能使用bifonazole。",TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034545號,葳普露乳膏０．０６％（氫偶素）,"WIEPOIDO CREAM 0.06% (ESTRADIOL) ""H.S.""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034554號,"""長安""卡多力凝膠２％（鹽酸利度卡因）","CHIA TO LI GEL 2% ""C.A."" (LIDOCAINE HYDROCHLORIDE)",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034567號,"""大豐"" 惠肌健注射液20毫克/毫升","GOODGEN INJECTION 20MG/ML ""T.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034573號,"""美西"" 擦勞酸１％乳膠（待克菲那）","SALOSON 1% EMUGEL ""MEY SEE"" (DICLOFENAC)",軟膏劑,依據疼痛部位的面積大小來決定本品之用量，在作用部位輕輕擦入本品，每次2-4克，每日3-4次。依病症與病人反應來決定治療持續的時間。建議要在兩週後檢查療效。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034577號,"""壽元""艾米克信１２５公絲/公撮注射液","AMIKACIN INJECTION 125MG/ML ""S.Y.""",注射液劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034579號,"""濟生""佳樂注射劑４０公絲/公撮（紫菌素）",GARA INJECTION 40MG /ML (GENTAMYCIN SULFATE),注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034581號,"""長安""速康軟膏","SHUKANG OINTMENT ""C.A.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034614號,"""台裕""彩發如林黴素注射劑（西華樂林）","KELIN FOR INJECTION ""TAI YU"" (CEFAZOLIN)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034615號,〝井田〞井妍詩更乳膏0.05％（瑞婷羅）,"JEAN SGEN CREAM 0.05% ""CHINTENG""(TRETINOIN)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034626號,"""一成""美可血注射液0.5毫克/毫升","MECO B12 INJECTION 0.5MG/ML ""SUC""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039522號,"""聯邦 "" 優濟注射劑（西華塔瑞定）","UNIZID FOR INJECTION (CEFTAZIDIME) ""UNION""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039544號,膚悅乳膏０．０５％（可洛貝他索丙酸）,FULET CREAM 0.05% (CLOBETASOL PROPIONATE),乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039569號,"""信東"" 抗凝血劑枸櫞酸鈉溶液４％",A.C.D. -4 Solution,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039585號,“寧疤寧”大荳仔除痘凝膠,"""080""Da Dou Zih Antiacne Gel",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039598號,"""瑞士""脈通注射液０．８４毫克/毫升（銀杏葉類黃酮配醣體）","VEINTONIC INJECTION 0.84MG/ML (GINKGOFLAVONEGLYCOSIDE)""SWISS""",注射液劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039610號,樂爽舒適乳膏,PRASONE SMOOTH CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039611號,"""台灣東洋""力克靜脈注射劑１公克（西華耑隆）","LEK FOR I.V. INJECTION 1G (CEFTRIAXONE) ""TAIWAN TUNG YANG""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039616號,安好乳膏５０公絲/公克（艾賽可威）〝十全〞,"AN HAO CREAM 50MG/GM (ACYCLOVIR) ""S.C.""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039618號,痔秘消軟膏,"CHI MI SHAO OINTMENT ""C.J.""",軟膏劑,成人及12歲以上，取適量塗抹於肛門部位，每日不可超過3次。未滿12歲，請洽醫師診治。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039620號,"""明德""賽威乳膏５０毫克/公克（艾賽可威）","SYAWE CREAM 50MG/GM ""MEIDER"" (ACYCLOVIR)",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039623號,"""明德"" 美疤痕軟膏","MEXAC OINTMENT ""MEIDER""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039626號,"""瑞士""安心平注射液2毫克/毫升(樂必寧)","ANXICAM INJECTION 2MG/ML ""SWISS""(LORAZEPAM)",注射液劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039632號,"""永勝""克黴隆親水性乳膏１０公絲/公克（亦可那挫）","KEMELON CREAM 10MG/GM (ECONAZOLE) ""EVEREST""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039655號,"""派頓""治酸痛軟膏0.75%（吲哚美洒辛）","JYH SUAN TONG OINTMENT 0.75% (INDOMETHACIN) ""PATRON""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039684號,雪克定注射劑（西華定）,CEKODIN-A INJECTION (CEPHRADINE),乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039689號,"""永信""復司黴素注射劑（弗斯黴素）","FOLSMYCIN POWDER FOR INJECTION (FOSFOMYCIN) ""YUNG SHIN""",乾粉注射劑,"※靜脈點滴注射---

成人每日2∼4 g (potency)；兒童每日每公斤體重100∼200 mg (potency)分2次，溶於100∼500mL之稀釋液中，靜脈點滴注射1∼2小時。

※靜脈內注射---

成人每日2∼4 g (potency)；兒童每日每公斤體重100∼200 mg (potency)分2∼4次，分別以5分鐘之時間實施緩慢靜脈內注射。

CrCL <40 mL/min者建議調整劑量為每日劑量之20∼70%

CrCL 建議每日劑量

40 mL/min：70%

30 mL/min：60%

20 mL/min：40%

10 mL/min：20%

長期進行間歇性血液透析治療(每48小時)之病人：應於透析後給予2 g Fosfomycin。

接受連續性靜脈對靜脈血液過濾術之病人：不需調整劑量。

老年人：依成人劑量給藥，並參考腎功能不全者之建議劑量。",TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039693號,"""羅得"" 克炎平凝膠１％（二克氯吩鈉）","DICLOFE GEL 1% ""ROOT"" (DICLOFENAC SODIUM)",外用凝膠劑,依據疼痛部位的面積大小來決定本品之用量，在作用部位輕輕擦入本品，每次2-4克，每日3-4次。依病症與病人反應來決定治療持續的時間。建議要在兩週後檢查療效。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039709號,"""派頓""克美軟膏２％（妥奈泰）","KEH MEEI OINMENT 2% (TOINAFTATE) ""PATRON""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039737號,克寧菲兒私密乳膏,CLEAN FAVORITE VAGINAL CREAM,乳膏劑,"一天兩次，將乳膏薄薄塗抹於患部，並輕輕揉搓。擠用0.5公分左右的藥膏即足以治療約手掌大面積的患部。為確保完全痊癒，即使症狀已消失，還是應依照療程如下：皮癬菌病(Dermatomycoses)：3-4星期；紅癬(Erythrasma)：2-4星期；變色糠疹(汗斑)(Pityriasis Versicolor)：1-3星期；念珠菌陰唇炎、念珠菌龜頭炎(Candida vulvitis, Candida balanitis)：1-2星期。",TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第039743號,"""井田""皮雅樂乳膏５公絲/公克（匹洛西卡）","PIATEC CREAM 5MG/GM (PIROXICAM) ""CHINTENG""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040616號,〝近江兄弟〞膚寧軟膏,"PUNING OINTMENT ""OMI BROTHERHOOD""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040666號,復那肯靜脈注射液,FLUCON FOR I.V. INJECTION,注射液劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040767號,"""明德"" 痛立平乳膏10毫克/公克（匹洛西卡）","TONEX CREAM 10MG/GM (PIROXICAM) ""MEIDER""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040778號,永勝安黴能軟膏,EVEREST AMENON Ointment,軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040796號,艾美隆乳膏,TRIMALON CREAM,乳膏劑,取本藥適量塗於患部，早晚各塗1次，一天不超過2次。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040808號,"""永勝""克疱寧軟膏５％（艾賽可威）","KEPOLINE OINTMENT 5% (ACYCLOVIR) ""EVEREST""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040815號,"""信隆""美膚達凝膠0.75%","MEFUDAZOLE GEL 0.75% ""S.L""",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040880號,舒痛凝膠１０毫克/公克（吲哚美酒辛）,PAINLAX GEL 10 MG/GM (INDOMETHACIN),外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第040980號,"""正和""愛愛美白斑潔乳膏１％（氫醌）","A.A.WHITEN CREAM 1% ""C.H."" (HYDROQUINONE)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第041014號,安肌痠凝膠0.5％（匹洛西卡）,"""AN CHI SUAN"" ANODYNE GEL (PIROXICAM 0.5%)",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049676號,髮密諾外用凝膠 2%,Minodil Topical Gel 2%,外用凝膠劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049695號,易多巴注射液,Easydopa Injection,注射劑,內容詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049701號,優克寧乳膏 5%,You Care Cream 5%,乳膏劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049708號,麻膚樂乳膏,Mafuli Cream,乳膏劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049709號,“瑞安”特膚格外用乳膏 0.05%,Tarac Topical Cream 0.05%“Purzer”,乳膏劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049714號,嘉膚麗乳膏,Cafule Cream,乳膏劑,內容詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049731號,“派頓”皮樂舒乳膏 0.05%(可洛貝他松),Piloso cream 0.05%(Clobetasone)“Patron”,乳膏劑,內容詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049734號,輔寧痙注射液 2 毫克/毫升,Pridin Injection 2 mg/mL,注射劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049740號,〝永勝〞愛平凝膠 0.1%,"Apalene gel 0.1% ""EVEREST""",外用凝膠劑,依說明書刊載。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049743號,癲立平注射劑 100 毫克/毫升,Depavent Injection 100mg/ml,注射劑,如仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049744號,"“西德有機""利膚癒康軟膏","""Shiteh"" B.＆N. Bactermin Ointment",軟膏劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049752號,“派頓”克多克乳膏 20 毫克/公克 (克多可那挫),Ketoco Cream 20mg/g”Patron”(Ketoconazole),乳膏劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049768號,特那乳膏 10 毫克/公克,Terna Cream 10mg/gm,乳膏劑,請詳閱說明書後使用。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049770號,“台裕”腦益新注射液 (比拉西達),Noesin Injection“Tai Yu”(Piracetam),注射劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第049786號,“派頓”托樂蒂乳膏 1 毫克/公克,Tarote Cream 1mg/gm”Patron”,乳膏劑,請詳閱說明書使用。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
