ingredient_id,ingredient_inn,ingredient_zh,indication_id,indication_standard,product_count,license_count,active_license_count,product_names,license_numbers,evidence_source,last_updated
ING0007,Methyl salicylate,,IND0002,關節炎,9,9,4,"""三陽"" 痠痛金絲膏藥布;""得生""水楊酸甲酯藥膠布 10%;""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布;大維好安巴斯;撒隆巴斯;撒隆巴斯舒適貼;溫貼喜布;金龍膏",內衛成製字第000061號;衛署成製字第003598號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第015313號;衛署藥製字第017039號;衛署藥製字第034095號;衛署藥輸字第025157號;衛部藥製字第058105號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0003,肩膀酸痛,26,26,7,"""三陽"" 痠痛金絲膏藥布;""人生""舒寧巴斯;""得生""剋百痛藥布;""德山""祛酸痛藥膠布;""德山""青皮藥膠布;""正光"" 巴斯藥膠布;""陽生"" 鎮痛膏布;〝近江兄弟〞萬痛安酸痛貼布;嘉伊娜巴斯;好克斯貼布;抗痛寧舒布;撒隆巴斯;撒隆巴斯－益;撒隆濕布;日本三笠溫感藥膠布;樂樂鎮痛藥膏布;涼涼涼鎮痛藥布;濕痛膏布;痛貼貼溫感貼片劑;痛貼貼貼片劑;百珍膏布;脫酸寧Ａ藥布;舒可達藥膠布;舒必達藥膠布;舒百達藥膠布;速達酸痛貼布",內衛成製字第000061號;衛署成製字第001427號;衛署成製字第002108號;衛署成製字第002303號;衛署成製字第003332號;衛署成製字第003786號;衛署成製字第003836號;衛署成製字第004085號;衛署成製字第004148號;衛署成製字第005716號;衛署成製字第010319號;衛署成製字第011644號;衛署藥製字第008962號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027371號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第048748號;衛署藥輸字第018709號;衛署藥輸字第018861號;衛署藥輸字第019083號;衛署藥輸字第019788號;衛署藥輸字第024182號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0004,碰傷,6,6,2,"""德山"" 免酸痛藥膠布;""正光"" 巴斯藥膠布;""真富""薄荷膏藥膠布;大維好安巴斯;撒隆巴斯;除痠痛膏布",內衛成製字第000061號;衛署成製字第003786號;衛署成製字第004090號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第015313號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0005,腰傷,3,3,2,"""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布;撒隆巴斯",內衛成製字第000061號;衛署成製字第005667號;衛署成製字第015313號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0006,頭痛,5,5,3,"""德山"" 免酸痛藥膠布;""德山""象印膏藥膠布;""真富""薄荷膏藥膠布;大維好安巴斯;撒隆巴斯",內衛成製字第000061號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第005910號;衛署成製字第015313號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0007,牙痛,4,4,2,"""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布;大維好安巴斯;撒隆巴斯",內衛成製字第000061號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第015313號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0008,扁桃腺炎,1,1,0,撒隆巴斯,內衛成製字第000061號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0009,乳腺炎,1,1,0,撒隆巴斯,內衛成製字第000061號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0010,筋骨疲勞等炎症,2,2,0,大維好安巴斯;撒隆巴斯,內衛成製字第000061號;衛署成製字第004545號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0011,腰酸背痛,7,7,3,"""葡萄王"" 百克斯膏布;巴士;生春痠痛寧藥膠布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布",內衛成製字第000971號;衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0012,肌肉痛,21,22,10,"""得生"" 滅痠痛藥布;""得生""剋百痛藥布;""得生""滅痛藥布;""德山""象印膏藥膠布;""港香蘭""撲來貼藥布;〝三陽〞金系羔藥布;〝近江兄弟〞萬痛安酸痛貼布;三陽朝日膏;大維貼痠痛藥布;寶安藥膠布;巴士;巴斯達巴佈膏藥膠布;巴貼斯巴佈膏藥膠布;日本三笠溫感藥膠布;溫貼喜布;濕痛藥膏布;熱克百疼貼布劑;百珍膏布;舒爾痛;萬應紅花溫感藥布;除痠痛膏布",內衛成製字第000971號;衛署成製字第003836號;衛署成製字第004090號;衛署成製字第004121號;衛署成製字第004124號;衛署成製字第004218號;衛署成製字第005666號;衛署成製字第005910號;衛署成製字第007361號;衛署成製字第011644號;衛署成製字第013194號;衛署藥製字第023884號;衛署藥製字第033156號;衛署藥製字第034095號;衛署藥製字第035217號;衛署藥製字第035322號;衛署藥製字第035323號;衛署藥製字第035703號;衛署藥製字第039767號;衛署藥製字第048748號;衛署藥輸字第019788號;衛署藥輸字第021384號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0013,肌肉疲勞,11,12,7,"""得生"" 滅痠痛藥布;""得生""剋百痛藥布;""得生""滅痛藥布;〝德山〞運動巴斯藥膠布;〝近江兄弟〞萬痛安酸痛貼布;奔肌滲透止痛貼;奧林巴斯;巴士;歡喜巴斯;舒爾痛;萬應紅花溫感藥布",內衛成製字第000971號;衛署成製字第003240號;衛署成製字第003380號;衛署成製字第008494號;衛署成製字第011644號;衛署成製字第013194號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第039767號;衛署藥製字第047605號;衛署藥製字第048748號;衛署藥製字第049460號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0014,拗傷,1,1,0,巴士,內衛成製字第000971號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0015,扭傷,27,29,6,"""三陽"" 痠痛金絲膏藥布;""人生""舒寧巴斯;""得生""滅痛藥布;""德山""祛酸痛藥膠布;""德山""青皮藥膠布;""陽生"" 鎮痛膏布;〝德山〞運動巴斯藥膠布;三陽朝日膏;寶安藥膠布;巴士;快舒服－優貼布劑;悅心巴斯膏布;撒隆巴斯舒適貼;撒隆巴斯－益;撒隆濕布;敵疼貼布;歡喜巴斯;治痛巴斯藥膠布;涼涼涼鎮痛藥布;濕痛膏布;濕痛藥膏布;痛穩好藥布;百珍膏布;舒必達藥膠布;舒百達藥膠布;貼溫藥膏布;黃金膏",內衛成製字第000971號;衛署成製字第002108號;衛署成製字第002303號;衛署成製字第003332號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第003836號;衛署成製字第003972號;衛署成製字第004085號;衛署成製字第004121號;衛署成製字第004124號;衛署成製字第004435號;衛署成製字第005229號;衛署成製字第005716號;衛署成製字第007361號;衛署成製字第008493號;衛署藥製字第008962號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022623號;衛署藥製字第022741號;衛署藥製字第023884號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第039767號;衛署藥製字第049460號;衛署藥輸字第018494號;衛署藥輸字第019142號;衛署藥輸字第025157號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0011,腰酸背痛,1,1,0,巴士,內衛成製字第000971號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0012,肌肉痛,8,8,0,〝三陽〞金系羔藥布;大維貼痠痛藥布;巴士;日本三笠溫感藥膠布;濕痛藥膏布;疼痛膏;耐斯藥膠布;除痠痛膏布,內衛成製字第000971號;衛署成製字第004090號;衛署成製字第004121號;衛署成製字第004218號;衛署成製字第005666號;衛署成製字第005830號;衛署成製字第006647號;衛署藥輸字第019788號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0013,肌肉疲勞,2,2,0,巴士;歡喜巴斯,內衛成製字第000971號;衛署成製字第003380號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0014,拗傷,1,1,0,巴士,內衛成製字第000971號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0015,扭傷,11,11,3,"""人生""舒寧巴斯;""德山""祛酸痛藥膠布;""德山""青皮藥膠布;巴士;悅心巴斯膏布;撒隆濕布;歡喜巴斯;濕痛藥膏布;疼痛膏;金龍藥膏布;黃金膏",內衛成製字第000971號;衛署成製字第002108號;衛署成製字第003332號;衛署成製字第003380號;衛署成製字第003972號;衛署成製字第004121號;衛署成製字第004211號;衛署成製字第004435號;衛署成製字第005716號;衛署成製字第006647號;衛署藥製字第027581號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0011,腰酸背痛,7,7,3,"""葡萄王"" 百克斯膏布;巴士;生春痠痛寧藥膠布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布",內衛成製字第000971號;衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0012,肌肉痛,34,36,17,"""得生"" 滅痠痛藥布;""得生""剋百痛藥布;""得生""滅痛藥布;""德山"" 舒痠痛藥布;""德山""象印膏藥膠布;""港香蘭""撲來貼藥布;〝三陽〞金系羔藥布;〝近江兄弟〞萬痛安酸痛貼布;三陽朝日膏;人生舒冷巴佈膏;大正愛舒酸痛貼布;大維貼痠痛藥布;寶安藥膠布;巴士;巴巴痛;巴斯達巴佈膏藥膠布;巴貼斯巴佈膏藥膠布;德國薄荷標消炎膏;日本三笠溫感藥膠布;日本三笠藥膠布Ｇ;日本祐德巴斯貼布劑;曼秀雷敦熱力酸痛藥布;曼秀雷敦熱力鎮痛藥膠布;曼秀雷敦鎮痛水性藥膠布;溫貼喜布;濕痛藥膏布;疼痛膏;耐斯藥膠布;脫酸寧濕布;舒爾痛;萬應紅花溫感藥布;藤澤藥膠布;鐵甲貼布;除痠痛膏布",內衛成製字第000971號;衛署成製字第004090號;衛署成製字第004121號;衛署成製字第004124號;衛署成製字第004218號;衛署成製字第005666號;衛署成製字第005830號;衛署成製字第005910號;衛署成製字第006647號;衛署成製字第007361號;衛署成製字第007868號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第023884號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第034095號;衛署藥製字第035217號;衛署藥製字第035322號;衛署藥製字第035323號;衛署藥製字第035703號;衛署藥製字第039767號;衛署藥製字第040515號;衛署藥製字第042882號;衛署藥製字第045173號;衛署藥製字第048748號;衛署藥輸字第019787號;衛署藥輸字第019788號;衛署藥輸字第020565號;衛署藥輸字第020601號;衛署藥輸字第021138號;衛署藥輸字第022601號;衛署藥輸字第023451號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0013,肌肉疲勞,25,26,16,"""得生"" 滅痠痛藥布;""得生"" 貼立舒喜布;""得生""剋百痛藥布;""得生""滅痛藥布;""德山"" 舒痠痛藥布;〝德山〞運動巴斯藥膠布;〝近江兄弟〞萬痛安酸痛貼布;人生舒冷巴佈膏;大正愛舒酸痛貼布;奔肌滲透止痛貼;奧林巴斯;巴士;巴巴痛;德國薄荷標消炎膏;日本三笠藥膠布Ｇ;日本祐德巴斯貼布劑;曼秀雷敦熱力酸痛藥布;曼秀雷敦熱力鎮痛藥膠布;曼秀雷敦鎮痛水性藥膠布;歡喜巴斯;脫酸寧濕布;舒爾痛;萬應紅花溫感藥布;虎標鎮痛藥布;鐵甲貼布",內衛成製字第000971號;衛署成製字第003240號;衛署成製字第003380號;衛署成製字第007868號;衛署成製字第008494號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第039767號;衛署藥製字第040515號;衛署藥製字第042882號;衛署藥製字第043030號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第048748號;衛署藥製字第049007號;衛署藥製字第049460號;衛署藥輸字第019787號;衛署藥輸字第020601號;衛署藥輸字第022601號;衛署藥輸字第023451號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0014,拗傷,1,1,0,巴士,內衛成製字第000971號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0015,扭傷,30,32,10,"""三陽"" 痠痛金絲膏藥布;""人生""舒寧巴斯;""大協"" 紓得好貼布;""得生"" 貼立舒喜布;""得生""滅痛藥布;""德山""祛酸痛藥膠布;""德山""青皮藥膠布;""陽生"" 鎮痛膏布;〝德山〞運動巴斯藥膠布;三陽朝日膏;吉品貼布;大正愛舒酸痛貼布;寶安藥膠布;巴士;快舒服－優貼布劑;悅心巴斯膏布;撒隆巴斯舒適貼;撒隆濕布;敵疼貼布;曼秀雷敦熱力酸痛藥布;歡喜巴斯;涼涼涼鎮痛藥布;濕痛膏布;濕痛藥膏布;疼痛膏;痛穩好藥布;舒必達藥膠布;舒百達藥膠布;虎標鎮痛藥布;金龍藥膏布",內衛成製字第000971號;衛署成製字第002108號;衛署成製字第002303號;衛署成製字第003332號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第003972號;衛署成製字第004085號;衛署成製字第004121號;衛署成製字第004124號;衛署成製字第004211號;衛署成製字第005716號;衛署成製字第006647號;衛署成製字第007361號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第023884號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第039767號;衛署藥製字第043030號;衛署藥製字第049007號;衛署藥製字第049460號;衛署藥輸字第018494號;衛署藥輸字第019142號;衛署藥輸字第021138號;衛署藥輸字第022068號;衛署藥輸字第022519號;衛署藥輸字第022601號;衛署藥輸字第025157號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0011,腰酸背痛,2,2,0,"""葡萄王"" 百克斯膏布;巴士",內衛成製字第000971號;衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0012,肌肉痛,1,1,0,巴士,內衛成製字第000971號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0013,肌肉疲勞,3,4,0,奧林巴斯;巴士;歡喜巴斯,內衛成製字第000971號;衛署成製字第003240號;衛署成製字第003380號;衛署成製字第008494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0014,拗傷,1,1,0,巴士,內衛成製字第000971號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0015,扭傷,5,5,1,"""德山""祛酸痛藥膠布;巴士;歡喜巴斯;濕痛膏布;痛穩好藥布",內衛成製字第000971號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第004085號;衛署藥製字第027581號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0011,腰酸背痛,7,7,3,"""葡萄王"" 百克斯膏布;巴士;生春痠痛寧藥膠布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布",內衛成製字第000971號;衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
